Name,Business Status,Address,Price Level,Rating,Total Ratings,Types,Latitude,Longitude
DRUG CENTER PHARMACY CPA,OPERATIONAL,"7953 South Cicero Avenue, Chicago",Price information not available,5,1,['drugstore'],41.7478382,-87.74072100000001
Dollar General,OPERATIONAL,"8201 South Racine Avenue, Chicago",1,3.9,410,"['drugstore', 'grocery_or_supermarket', 'convenience_store']",41.74477229999999,-87.65325759999999
Walgreens,OPERATIONAL,"1213 West 79th Street, Chicago",2,3,69,"['drugstore', 'convenience_store']",41.7502858,-87.6545316
Amstar Gas Station,OPERATIONAL,"8158 South Halsted Street, Chicago",Price information not available,3.7,3,['convenience_store'],41.74549809999999,-87.64420129999999
Shell,OPERATIONAL,"8259 South State Street, Chicago",2,3.7,74,['convenience_store'],41.74386399999999,-87.623971
Dollar General,OPERATIONAL,"8341 South Cottage Grove Avenue, Chicago",1,3.9,726,['grocery_or_supermarket'],41.74291300000001,-87.6046978
Dollar General,OPERATIONAL,"2649 East 79th Street, Chicago",1,3.9,386,"['convenience_store', 'drugstore', 'grocery_or_supermarket']",41.75152930000001,-87.5594386
Tumara Food Mart,OPERATIONAL,"2941 East 83rd Street, Chicago",Price information not available,2.8,8,['convenience_store'],41.74439020000001,-87.551734
Save A Lot,OPERATIONAL,"2858 East 83rd Street, Chicago",Price information not available,3.7,860,['grocery_or_supermarket'],41.7452003,-87.5543192
Pilot Travel Center,OPERATIONAL,"7501 South Harlem Avenue, Bridgeview",Price information not available,3.4,1553,['convenience_store'],41.7544402,-87.7992072
ALDI,OPERATIONAL,"7345 South State Street, Chicago",1,4.3,928,"['supermarket', 'grocery_or_supermarket']",41.760386,-87.62440409999999
Walgreens,OPERATIONAL,"11 East 75th Street, Chicago",2,2.7,189,"['drugstore', 'convenience_store']",41.7571392,-87.6241864
Shell,OPERATIONAL,"7453 South State Street, Chicago",2,2.8,18,['convenience_store'],41.758467,-87.6243315
ALDI,OPERATIONAL,"7800 South South Chicago Avenue, Chicago",1,4.3,1046,"['supermarket', 'grocery_or_supermarket']",41.7525337,-87.587817
Jewel-Osco,OPERATIONAL,"7530 South Stony Island Avenue, Chicago",2,4,3375,"['grocery_or_supermarket', 'supermarket']",41.7582907,-87.5876613
Pak Associates,OPERATIONAL,"7601 South South Chicago Avenue, Chicago",Price information not available,5,1,['convenience_store'],41.7566439,-87.5921467
bp,OPERATIONAL,"7603 South South Chicago Avenue, Chicago",Price information not available,4,42,"['supermarket', 'grocery_or_supermarket']",41.7565989,-87.59211119999999
Jewel-Osco Pharmacy,OPERATIONAL,"7530 South Stony Island Avenue, Chicago",2,4.1,21,['drugstore'],41.75834669999999,-87.58774179999999
South Shore Food Mart,OPERATIONAL,"7900 South South Shore Drive, Chicago",Price information not available,3.9,199,['grocery_or_supermarket'],41.75172199999999,-87.5483708
Walgreens,OPERATIONAL,"501 Plainfield Road, Willowbrook",2,2.5,56,"['drugstore', 'convenience_store']",41.7634001,-87.9360954
Tony's Fresh Market,OPERATIONAL,"6704 Joliet Road, Countryside",Price information not available,4.3,1746,"['grocery_or_supermarket', 'supermarket']",41.7687383,-87.8884484
Speedway,OPERATIONAL,"6800 South Archer Road, Bedford Park",2,4.1,454,['convenience_store'],41.7687392,-87.82002969999999
Circle K,OPERATIONAL,"7050 South Harlem Avenue, Bridgeview",1,3,46,['convenience_store'],41.763978,-87.8012274
Shell,OPERATIONAL,"7050 South Harlem Avenue, Bridgeview",2,3.1,47,['convenience_store'],41.763974,-87.800822
Walmart Supercenter,OPERATIONAL,"7050 South Cicero Avenue, Bedford Park",1,4.1,8133,['grocery_or_supermarket'],41.7654975,-87.7454226
ALDI,OPERATIONAL,"7020 South Cicero Avenue, Bedford Park",1,4.5,480,"['supermarket', 'grocery_or_supermarket']",41.7669106,-87.7430794
J J Peppers Food Store,OPERATIONAL,"7101 South Kedzie Avenue, Chicago",Price information not available,3.7,137,['convenience_store'],41.76412910000001,-87.7024598
Food 4 Less,OPERATIONAL,"7030 South Ashland Avenue, Chicago",1,3.8,1076,['grocery_or_supermarket'],41.7654661,-87.66446309999999
bp,OPERATIONAL,"7059 South Ashland Avenue, Chicago",Price information not available,4.1,9,"['supermarket', 'grocery_or_supermarket']",41.7651881,-87.6633711
Walmart Neighborhood Market,OPERATIONAL,"7535 South Ashland Avenue, Chicago",1,3.8,2477,"['grocery_or_supermarket', 'supermarket']",41.7563997,-87.6631991
Shop n save,OPERATIONAL,"E 71st St & S Indiana Ave, Chicago",Price information not available,3.1,15,['grocery_or_supermarket'],41.7657554,-87.61991019999999
Walgreens,OPERATIONAL,"7109 South Jeffery Boulevard, Chicago",2,2.7,135,"['drugstore', 'convenience_store']",41.7658037,-87.57615369999999
Whole Foods Market,OPERATIONAL,"6300 Kingery Highway, Willowbrook",3,4.3,933,"['grocery_or_supermarket', 'supermarket']",41.7730393,-87.94956289999999
Walgreens,OPERATIONAL,"6600 Willow Springs Road, La Grange Highlands",2,2.8,67,"['drugstore', 'convenience_store']",41.7702214,-87.8880635
Walmart Supercenter,OPERATIONAL,"9450 Joliet Road, Hodgkins",1,4,4759,['grocery_or_supermarket'],41.7778025,-87.8635733
ALDI,OPERATIONAL,"9430 Joliet Road, Hodgkins",1,4.5,1036,"['supermarket', 'grocery_or_supermarket']",41.7784328,-87.8626792
"El Encanto Products, Inc.",OPERATIONAL,"6755 West 65th Street suite 200, Bedford Park",Price information not available,4.6,85,['grocery_or_supermarket'],41.7735681,-87.78864759999999
Shell,OPERATIONAL,"7200 West 63rd Street, Summit",2,3.9,37,['convenience_store'],41.777531,-87.80134369999999
Florida Fruit Juices,OPERATIONAL,"7001 West 62nd Street, Chicago",Price information not available,4.2,34,"['supermarket', 'grocery_or_supermarket']",41.7788881,-87.79658049999999
Good to Go #88,OPERATIONAL,"6401 West 65th Street, Bedford Park",Price information not available,3.2,82,['convenience_store'],41.77349239999999,-87.78194239999999
Central Drugs,OPERATIONAL,"6400 West 63rd Street, Chicago",Price information not available,4.9,30,['drugstore'],41.7782245,-87.781481
Walgreens,OPERATIONAL,"6016 West 63rd Street, Chicago",2,2.8,90,"['drugstore', 'convenience_store']",41.7780967,-87.77236099999999
7-Eleven,OPERATIONAL,"5953 West 63rd Street, Chicago",1,2.8,28,['convenience_store'],41.77753699999999,-87.7710565
bp,OPERATIONAL,"6500 South Kedzie Avenue, Chicago",Price information not available,3,23,"['supermarket', 'grocery_or_supermarket']",41.775052,-87.7033321
Dollar General,OPERATIONAL,"6647 South Western Avenue, Chicago",1,4,549,"['convenience_store', 'drugstore', 'grocery_or_supermarket']",41.77243110000001,-87.68299809999999
Marathon Gas,OPERATIONAL,"2010 West Marquette Road, Chicago",Price information not available,4.4,5,['convenience_store'],41.772238,-87.67406299999999
Sherman Food & Liquor,OPERATIONAL,"2001 West Marquette Road, Chicago",Price information not available,4.4,10,['grocery_or_supermarket'],41.771895,-87.673951
Growing Home Administrative Office,OPERATIONAL,"6429 South Honore Street, Chicago",Price information not available,4.9,8,['grocery_or_supermarket'],41.7766806,-87.6699604
ALDI,OPERATIONAL,"6621 South Cottage Grove Avenue, Chicago",1,4.2,1532,"['supermarket', 'grocery_or_supermarket']",41.7745183,-87.6053908
Walgreens,OPERATIONAL,"1533 East 67th Street, Chicago",2,3.5,61,"['drugstore', 'convenience_store']",41.77307,-87.5877969
P K Petro Inc,OPERATIONAL,"7001 South Stony Island Avenue, Chicago",Price information not available,5,1,['convenience_store'],41.767724,-87.585493
Shell,OPERATIONAL,"7001 South Stony Island Avenue, Chicago",2,3.3,46,['convenience_store'],41.76765199999999,-87.5857125
bp,OPERATIONAL,"6701 South Jeffery Boulevard, Chicago",Price information not available,3.3,17,"['supermarket', 'grocery_or_supermarket']",41.773106,-87.5761737
WIC Grocery,OPERATIONAL,"1802 East 71st Street, Chicago",Price information not available,4.6,16,['grocery_or_supermarket'],41.76630770000001,-87.58087270000001
Jvs Grocers Inc,OPERATIONAL,"5827 South Madison Street, Hinsdale",Price information not available,No rating,No ratings,['grocery_or_supermarket'],41.7822627,-87.9356616
Hinsdale Foodmart,OPERATIONAL,"5827 South Madison Street, Hinsdale",Price information not available,3.8,15,['convenience_store'],41.7823074,-87.9355866
7-Eleven,OPERATIONAL,"5803 E Tri State, Hinsdale",1,2.4,45,['convenience_store'],41.783916,-87.90914819999999
7-Eleven,OPERATIONAL,"5802 Tri-State Tollway, Hinsdale",Price information not available,No rating,No ratings,['convenience_store'],41.783927,-87.90907700000001
Circle K,OPERATIONAL,"6101 LaGrange Road US12, Countryside",1,2.9,19,['convenience_store'],41.7791451,-87.8676883
Shell,OPERATIONAL,"6101 LaGrange Road, Countryside",2,3.4,64,['convenience_store'],41.7790582,-87.8679001
The Vitamin Shoppe,OPERATIONAL,"6005 LaGrange Road, La Grange",1,4.6,59,['grocery_or_supermarket'],41.7809646,-87.8673287
bp,OPERATIONAL,"9196 Joliet Road, La Grange",Price information not available,2.4,21,"['supermarket', 'grocery_or_supermarket']",41.782782,-87.85812
bp,OPERATIONAL,"6034 South Archer Road, Summit",Price information not available,3.7,52,['convenience_store'],41.781386,-87.8127816
Walgreens,OPERATIONAL,"4000 West 59th Street, Chicago",2,4.1,32,"['drugstore', 'convenience_store']",41.7861651,-87.723282
Walgreens,OPERATIONAL,"6315 South Kedzie Avenue, Chicago",2,2.9,98,"['drugstore', 'convenience_store']",41.77824870000001,-87.7028169
ALDI,OPERATIONAL,"6025 South Western Avenue, Chicago",1,4.4,951,"['supermarket', 'grocery_or_supermarket']",41.7837993,-87.68300479999999
CLARK GAS STATION,OPERATIONAL,"6124 South Ashland Avenue, Chicago",Price information not available,3.6,5,['convenience_store'],41.7826025,-87.6646493
Walgreens,OPERATIONAL,"650 West 63rd Street, Chicago",2,3,113,"['drugstore', 'convenience_store']",41.7801261,-87.6417544
ALDI,OPERATIONAL,"620 West 63rd Street, Chicago",1,4.2,978,"['supermarket', 'grocery_or_supermarket']",41.78037150000001,-87.6405144
bp,OPERATIONAL,"150 West 63rd Street, Chicago",Price information not available,2.6,8,"['supermarket', 'grocery_or_supermarket']",41.780218,-87.6298597
Parkview Mart Mobil,OPERATIONAL,"6700 South Jeffery Boulevard, Chicago",Price information not available,3.6,24,['convenience_store'],41.7732566,-87.5767667
Jewel-Osco,OPERATIONAL,"303 Holmes Avenue, Clarendon Hills",2,4.2,835,"['grocery_or_supermarket', 'supermarket']",41.78734189999999,-87.9499568
Jewel-Osco,OPERATIONAL,"5545 South Brainard Avenue, Countryside",2,4.2,1164,"['grocery_or_supermarket', 'supermarket']",41.7897326,-87.8776374
ALDI,OPERATIONAL,"5501 South Harlem Avenue, Chicago",1,4.5,943,"['supermarket', 'grocery_or_supermarket']",41.7916627,-87.8007227
Walgreens,OPERATIONAL,"7150 West Archer Avenue, Chicago",2,2.8,58,"['drugstore', 'convenience_store']",41.7925126,-87.8011921
7-Eleven,OPERATIONAL,"6559 West Archer Avenue, Chicago",1,4,30,['convenience_store'],41.7918875,-87.7862863
Shell,OPERATIONAL,"6434 West Archer Avenue, Chicago",2,3.7,38,['convenience_store'],41.792556,-87.783361
Jewel-Osco Pharmacy,OPERATIONAL,"6107 South Archer Avenue, Chicago",2,4,26,['drugstore'],41.7938124,-87.77036009999999
Jewel-Osco,OPERATIONAL,"6107 South Archer Avenue, Chicago",2,4.2,1701,"['grocery_or_supermarket', 'supermarket']",41.7938047,-87.7703682
Shop & Save Market,OPERATIONAL,"5829 South Archer Avenue, Chicago",Price information not available,4.4,1739,"['supermarket', 'grocery_or_supermarket']",41.7958431,-87.7596732
Walgreens,OPERATIONAL,"5874 South Archer Avenue, Chicago",2,3.1,46,"['drugstore', 'convenience_store']",41.7961021,-87.761592
7-Eleven,OPERATIONAL,"5893 South Archer Avenue, Chicago",1,2.2,39,['convenience_store'],41.7953609,-87.762633
bp,OPERATIONAL,"4401 West 55th Street, Chicago",Price information not available,3.8,25,"['supermarket', 'grocery_or_supermarket']",41.79296059999999,-87.7333675
7-Eleven,OPERATIONAL,"4353 West 55th Street, Chicago",1,3.8,31,['convenience_store'],41.7927955,-87.7325647
Urban Snacks Mart,OPERATIONAL,"4612 West 59th Street, Chicago",Price information not available,3,2,['grocery_or_supermarket'],41.7866489,-87.7384994
Pete's Fresh Market #1 - 57th & Kedzie,OPERATIONAL,"5724 South Kedzie Avenue, Chicago",Price information not available,4.3,1976,"['supermarket', 'grocery_or_supermarket']",41.7888083,-87.7037864
Mexicare Pharmacy Iii,OPERATIONAL,"5901 South Troy Street, Chicago",Price information not available,4.7,6,['drugstore'],41.7861723,-87.7019787
Mi Mexico Grocery Store,OPERATIONAL,"2601 West 59th Street, Chicago",Price information not available,4.2,113,['grocery_or_supermarket'],41.7863572,-87.68893949999999
Shell,OPERATIONAL,"801 West Garfield Boulevard, Chicago",2,3.5,35,['convenience_store'],41.7937331,-87.6457744
Joe's Food Market,CLOSED_TEMPORARILY,"1035 West 59th Street, Chicago",Price information not available,4.4,10,['grocery_or_supermarket'],41.7867543,-87.6512269
Marathon Gas,OPERATIONAL,"1224 West 59th Street, Chicago",Price information not available,4.2,6,['convenience_store'],41.78714449999999,-87.6554043
WIC Grocery,OPERATIONAL,"6202 South Halsted Street, Chicago",Price information not available,4.4,228,['grocery_or_supermarket'],41.7812885,-87.6450401
Walgreens,OPERATIONAL,"1554 East 55th Street, Chicago",2,2.3,307,"['drugstore', 'convenience_store']",41.79569909999999,-87.5878386
Walgreens,OPERATIONAL,"15 Grant Square, Hinsdale",2,3.2,29,"['drugstore', 'convenience_store']",41.8026777,-87.9331462
Walgreens,OPERATIONAL,"4700 Gilbert Avenue Ste 58, Western Springs",2,2.4,49,"['drugstore', 'convenience_store']",41.80413519999999,-87.8892441
Shell,OPERATIONAL,"5344 South Harlem Avenue, Summit",2,3.5,90,['convenience_store'],41.794693,-87.801943
KC Mart,OPERATIONAL,"7403 West Archer Avenue, Summit",Price information not available,4.7,50,['convenience_store'],41.7913864,-87.80658729999999
Walgreens,OPERATIONAL,"5414 South Archer Avenue, Chicago",2,2.8,76,"['drugstore', 'convenience_store']",41.7988295,-87.7437901
Dollar General,OPERATIONAL,"5018 South Cicero Avenue, Chicago",1,4.1,403,"['drugstore', 'convenience_store', 'grocery_or_supermarket']",41.80146629999999,-87.7433989
Jewel-Osco Pharmacy,OPERATIONAL,"5324 South Pulaski Road, Chicago",2,4.5,12,['drugstore'],41.79589009999999,-87.7250445
ALDI,OPERATIONAL,"4934 South Kedzie Avenue, Chicago",1,4.5,1158,"['supermarket', 'grocery_or_supermarket']",41.803228,-87.7057294
Supermercado El Centro,OPERATIONAL,"5159 South Kedzie Avenue, Chicago",Price information not available,4.1,22,"['supermarket', 'grocery_or_supermarket']",41.799158,-87.703609
Chips Foods,OPERATIONAL,"3700 West 55th Street, Chicago",Price information not available,4.1,16,['grocery_or_supermarket'],41.7936084,-87.7160372
WIC Grocery,OPERATIONAL,"5332 South Western Avenue, Chicago",Price information not available,4.2,251,['grocery_or_supermarket'],41.79655390000001,-87.6843896
54 Food and Liquor,OPERATIONAL,"5404 South Halsted Street, Chicago",Price information not available,3.7,158,['grocery_or_supermarket'],41.7958267,-87.6453575
In & Out Food Mart Chicago,OPERATIONAL,"5431 South Halsted Street, Chicago",Price information not available,3,21,['convenience_store'],41.7949516,-87.64496489999999
Hyde Park Produce Market,OPERATIONAL,"1226 East 53rd Street, Chicago",Price information not available,4.5,1075,"['grocery_or_supermarket', 'supermarket']",41.800011,-87.59548050000001
Shell,OPERATIONAL,"4701 Willow Springs Road, La Grange",2,3.3,25,['convenience_store'],41.804474,-87.8884375
Mariano's Pharmacy,OPERATIONAL,"4700 Gilbert Avenue #14, Western Springs",Price information not available,3.7,18,['drugstore'],41.8039852,-87.8913235
Mariano's,OPERATIONAL,"4700 Gilbert Avenue, Western Springs",Price information not available,3.9,301,['grocery_or_supermarket'],41.80314509999999,-87.8902399
ATM (7-Eleven),OPERATIONAL,"2 North Brainard Avenue, La Grange",1,3,2,['grocery_or_supermarket'],41.81435949999999,-87.87977219999999
7-Eleven,OPERATIONAL,"6 East 47th Street, La Grange",1,2.9,36,['convenience_store'],41.8047844,-87.86883379999999
Shell,OPERATIONAL,"4601 South Harlem Avenue, Forest View",2,3.5,46,['convenience_store'],41.808264,-87.8017013
bp,OPERATIONAL,"4701 South Central Avenue, Chicago",Price information not available,2.9,70,['convenience_store'],41.806932,-87.76230199999999
TRIO,OPERATIONAL,"4701 South Central Avenue, Chicago",Price information not available,3.8,12,['convenience_store'],41.8069575,-87.7622949
bp,OPERATIONAL,"4759 South Cicero Avenue, Chicago",Price information not available,2.9,14,"['supermarket', 'grocery_or_supermarket']",41.806083,-87.7428235
Shell,OPERATIONAL,"4900 South Cicero Avenue, Chicago",2,3.3,40,['convenience_store'],41.80374,-87.74336
bp,OPERATIONAL,"4520 South Cicero Avenue, Chicago",Price information not available,2.6,17,"['supermarket', 'grocery_or_supermarket']",41.810481,-87.74355039999999
La Guadalupana Wholesale Co,OPERATIONAL,"4545 South Tripp Avenue, Chicago",Price information not available,3.2,9,['grocery_or_supermarket'],41.8099232,-87.7294209
Walgreens,OPERATIONAL,"3943 West 47th Street, Chicago",2,2.8,58,"['drugstore', 'convenience_store']",41.807625,-87.72268919999999
ALDI,OPERATIONAL,"4501 South Pulaski Road, Chicago",1,4.5,973,"['supermarket', 'grocery_or_supermarket']",41.8100507,-87.7232787
Shell,OPERATIONAL,"4647 South Pulaski Road, Chicago",2,3.4,45,['convenience_store'],41.808166,-87.723287
Pete's Fresh Market #2 - 47th & Kedzie,OPERATIONAL,"4700 South Kedzie Avenue, Chicago",2,4.4,2934,"['supermarket', 'grocery_or_supermarket']",41.8078239,-87.7051687
bp,OPERATIONAL,"4710 South Archer Avenue, Chicago",Price information not available,4.1,21,"['supermarket', 'grocery_or_supermarket']",41.80776289999999,-87.71522159999999
Walgreens,OPERATIONAL,"4385 South Archer Avenue, Chicago",2,2.9,110,"['drugstore', 'convenience_store']",41.81348149999999,-87.7046945
Walgreens,OPERATIONAL,"4710 South Western Avenue, Chicago",2,3.5,80,"['drugstore', 'convenience_store']",41.8078449,-87.6848084
Shell,OPERATIONAL,"4658 South California Avenue, Chicago",2,3,24,['convenience_store'],41.808584,-87.6944583
Walgreens,OPERATIONAL,"1614 West 47th Street, Chicago",2,2.8,97,"['drugstore', 'convenience_store']",41.8088905,-87.6658987
La Soriana Inc,CLOSED_TEMPORARILY,"4801 South Wolcott Avenue, Chicago",Price information not available,3.6,7,['grocery_or_supermarket'],41.806588,-87.67193429999999
ALDI,OPERATIONAL,"1508 West 47th Street, Chicago",1,4.4,1156,"['supermarket', 'grocery_or_supermarket']",41.809417,-87.6629001
Supermercados El Güero,OPERATIONAL,"1701 West 47th Street, Chicago",Price information not available,4,1115,"['grocery_or_supermarket', 'supermarket']",41.8083537,-87.66757109999999
Walgreens,OPERATIONAL,"4700 South Halsted Street, Chicago",2,2.9,77,"['drugstore', 'convenience_store']",41.80856319999999,-87.6463042
Fairplay,OPERATIONAL,"4640 South Halsted Street, Chicago",Price information not available,4.2,3684,"['grocery_or_supermarket', 'supermarket']",41.8102662,-87.6472714
Walgreens,OPERATIONAL,"5036 South Cottage Grove Avenue, Chicago",2,2.7,71,"['drugstore', 'convenience_store']",41.8029405,-87.6071101
Whole Foods Market,OPERATIONAL,"5118 South Lake Park Avenue, Chicago",3,4.2,1806,"['grocery_or_supermarket', 'supermarket']",41.80180319999999,-87.58808259999999
Whole Foods Market,OPERATIONAL,"500 East Ogden Avenue, Hinsdale",3,4.3,900,"['grocery_or_supermarket', 'supermarket']",41.8175049,-87.91708539999999
Trader Joe's,OPERATIONAL,"25 North La Grange Road, La Grange",2,4.7,1812,"['grocery_or_supermarket', 'supermarket']",41.8173165,-87.8693557
Jewel-Osco,OPERATIONAL,"507 East Woodlawn Avenue, La Grange Park",2,4.1,859,"['grocery_or_supermarket', 'supermarket']",41.8237973,-87.8681977
Walgreens,OPERATIONAL,"4101 1st Avenue, Lyons",2,2.5,142,"['drugstore', 'convenience_store']",41.81562419999999,-87.8332461
ALDI,OPERATIONAL,"7235 39th Street, Lyons",1,4.4,992,"['supermarket', 'grocery_or_supermarket']",41.8207256,-87.8043567
Jewel-Osco Pharmacy,OPERATIONAL,"7122 40th Street, Stickney",2,3.4,28,['drugstore'],41.8205946,-87.8012383
Jewel-Osco,OPERATIONAL,"7122 40th Street, Stickney",2,4.2,2201,"['grocery_or_supermarket', 'supermarket']",41.8206026,-87.8012571
Shell,OPERATIONAL,"3901 South Harlem Avenue, Stickney",2,3.8,40,['convenience_store'],41.82078299999999,-87.8022543
bp,OPERATIONAL,"3845 South Harlem Avenue, Berwyn",Price information not available,2.9,16,"['supermarket', 'grocery_or_supermarket']",41.821409,-87.80217499999999
Super Mercados El Güero y México,OPERATIONAL,"4023 South Archer Avenue, Chicago",Price information not available,4,1907,"['grocery_or_supermarket', 'supermarket']",41.8199309,-87.6941408
Dearborn Marketplace,OPERATIONAL,"1400 West 44th Street, Chicago",Price information not available,4.8,27,['grocery_or_supermarket'],41.8144481,-87.6615583
bp,OPERATIONAL,"4443 South Ashland Avenue, Chicago",Price information not available,3.3,20,"['supermarket', 'grocery_or_supermarket']",41.81259900000001,-87.664723
Carne Ashland,OPERATIONAL,"4109 South Ashland Avenue, Chicago",Price information not available,4,25,['grocery_or_supermarket'],41.81917079999999,-87.6647892
Dollar General,OPERATIONAL,"4524 South Ashland Avenue, Chicago",1,4.1,494,"['drugstore', 'grocery_or_supermarket', 'convenience_store']",41.8114047,-87.6654207
BP Gas Station,OPERATIONAL,"4244 South Wentworth Avenue, Chicago",Price information not available,3.4,16,['convenience_store'],41.816689,-87.63151850000001
Walgreens,OPERATIONAL,"1320 East 47th Street, Chicago",2,2.9,65,"['drugstore', 'convenience_store']",41.8103774,-87.59407259999999
CVS,OPERATIONAL,"9139 Broadway Avenue, Brookfield",Price information not available,2.8,95,"['drugstore', 'convenience_store']",41.8281571,-87.8501602
Minute Man Convenience,OPERATIONAL,"3419 Maple Avenue, Brookfield",Price information not available,No rating,No ratings,['convenience_store'],41.8286948,-87.8511195
Riverside Foods,OPERATIONAL,"48 East Burlington Street, Riverside",Price information not available,4.5,306,"['grocery_or_supermarket', 'supermarket']",41.8287101,-87.8175442
Walgreens,OPERATIONAL,"6800 Ogden Avenue, Berwyn",2,2.6,153,"['drugstore', 'convenience_store']",41.8265914,-87.79335739999999
Shell,OPERATIONAL,"6400 Ogden Avenue #14, Berwyn",2,3.3,8,['convenience_store'],41.830228,-87.78340469999999
Dollar General,OPERATIONAL,"6843 Ogden Avenue, Berwyn",1,4.1,354,"['convenience_store', 'drugstore']",41.82694389999999,-87.79439320000002
Walgreens,OPERATIONAL,"5840 West 35th Street, Cicero",2,3.7,43,"['drugstore', 'convenience_store']",41.8292676,-87.7699712
7-Eleven,OPERATIONAL,"3446 South Austin Boulevard, Cicero",1,3.5,43,['convenience_store'],41.82906669999999,-87.77360440000001
Los Compas,OPERATIONAL,"3505 South Central Avenue, Cicero",Price information not available,4.3,3,['grocery_or_supermarket'],41.82875110000001,-87.7630144
Truck Quest/CITGO,OPERATIONAL,"3738 South Cicero Avenue, Cicero",Price information not available,4.3,74,['convenience_store'],41.824729,-87.74382179999999
Walmart Supercenter,OPERATIONAL,"3320 South Cicero Avenue, Cicero",1,3.9,10004,['grocery_or_supermarket'],41.8309205,-87.7471054
Roins Produce Inc,OPERATIONAL,"3348 South Pulaski Road Unit B, Chicago",Price information not available,3.7,3,['grocery_or_supermarket'],41.8321939,-87.7246017
Snappy Convenience Center,OPERATIONAL,"3608 South Kedzie Avenue, Chicago",Price information not available,1,2,['convenience_store'],41.82772649999999,-87.7050409
Walgreens,OPERATIONAL,"1926 West 35th Street, Chicago",2,3.1,61,"['drugstore', 'convenience_store']",41.8305294,-87.6736825
M & B Inc,OPERATIONAL,"3501 South Damen Avenue, Chicago",Price information not available,5,1,['convenience_store'],41.830123,-87.67497399999999
Shell,OPERATIONAL,"3501 South Damen Avenue, Chicago",2,3.6,30,['convenience_store'],41.830137,-87.67505799999999
Jewel-Osco,OPERATIONAL,"3644 South Archer Avenue, Chicago",2,4.2,2212,"['grocery_or_supermarket', 'supermarket']",41.8277693,-87.6827479
Cermak Fresh Market,OPERATIONAL,"3435 South Archer Avenue, Chicago",Price information not available,4.1,1032,"['grocery_or_supermarket', 'supermarket']",41.830928,-87.67618399999999
Rattlesnake Blend Online Gourmet,OPERATIONAL,"1200 West 35th Street #200, Chicago",Price information not available,No rating,No ratings,['grocery_or_supermarket'],41.831156,-87.65670899999999
Shell,OPERATIONAL,"3510 South Ashland Avenue, Chicago",2,3.1,14,['convenience_store'],41.8302018,-87.6658739
Walgreens,OPERATIONAL,"3405 South King Drive, Chicago",2,2.1,172,"['drugstore', 'convenience_store']",41.83246129999999,-87.6161197
bp,OPERATIONAL,"342 East 35th Street, Chicago",Price information not available,3.6,104,"['supermarket', 'grocery_or_supermarket']",41.8313899,-87.6176219
bp,OPERATIONAL,"437 East Pershing Road, Chicago",Price information not available,3.1,25,"['supermarket', 'grocery_or_supermarket']",41.8236946,-87.6150713
Mariano's,OPERATIONAL,"3857 South Doctor Martin Luther King Junior Drive, Chicago",Price information not available,4.2,1912,['grocery_or_supermarket'],41.8242529,-87.6158895
Shell,OPERATIONAL,"11200 31st Street, Westchester",2,2.7,26,['convenience_store'],41.83383299999999,-87.90104099999999
Mariano's,OPERATIONAL,"3020 Wolf Road, Westchester",Price information not available,4.1,538,['grocery_or_supermarket'],41.835441,-87.8995192
Mariano's Pharmacy,OPERATIONAL,"3020 Wolf Road, Westchester",Price information not available,4.5,8,['drugstore'],41.8354506,-87.89942
Mariano's Money Services,OPERATIONAL,"3020 Wolf Road, Westchester",Price information not available,No rating,No ratings,['grocery_or_supermarket'],41.8354993,-87.8994719
Westchester Commons,OPERATIONAL,"3001-3075 South Wolf Road, Westchester",Price information not available,4.2,1717,['grocery_or_supermarket'],41.8351529,-87.8990896
bp,OPERATIONAL,"1045 North La Grange Road, La Grange Park",Price information not available,2.3,19,"['supermarket', 'grocery_or_supermarket']",41.833547,-87.87401
Shell,OPERATIONAL,"3100 Maple Avenue, Brookfield",2,3.8,53,['convenience_store'],41.8346979,-87.85210339999999
RIVERSIDE CITGO,OPERATIONAL,"539 Longcommon Road, Riverside",Price information not available,4,126,['grocery_or_supermarket'],41.8405069,-87.80357409999999
Tey's Grocery Store,CLOSED_TEMPORARILY,"5400 West 31st Street, Cicero",Price information not available,4.2,23,['grocery_or_supermarket'],41.8365534,-87.7587703
Food 4 Less,OPERATIONAL,"3039 South Cicero Avenue, Cicero",1,4,819,['grocery_or_supermarket'],41.8376472,-87.74120719999999
Memo Grocery,OPERATIONAL,"4901 West 31st Street, Cicero",Price information not available,4.8,27,"['supermarket', 'grocery_or_supermarket']",41.83651890000001,-87.7472494
ALDI,OPERATIONAL,"3030 South Kedzie Avenue, Chicago",1,4.5,819,"['supermarket', 'grocery_or_supermarket']",41.8382567,-87.7056491
El Progresso Supermarket,OPERATIONAL,"3937 West 31st Street, Chicago",Price information not available,4.4,50,"['grocery_or_supermarket', 'supermarket']",41.836672,-87.72331299999999
Road Ranger,OPERATIONAL,"3401 South California Avenue, Chicago",Price information not available,3.4,320,['convenience_store'],41.83147939999999,-87.69448799999999
Walgreens,OPERATIONAL,"3000 South Halsted Street, Chicago",2,2.1,108,"['drugstore', 'convenience_store']",41.8395196,-87.6470858
Cermak Fresh Market,OPERATIONAL,"3033 South Halsted Street, Chicago",Price information not available,4.3,2197,"['supermarket', 'grocery_or_supermarket']",41.8389,-87.645949
